instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,cnt_day,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,cnt_hour
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,9,0,5,1,2,0.64,0.5758,0.89,0.0,220
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,193
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,251
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,12,0,5,1,2,0.74,0.697,0.66,0.3582,315
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582,290
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582,307
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478,324
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,467
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,730
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985,640
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,492
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,20,0,5,1,1,0.74,0.697,0.66,0.2985,370
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,21,0,5,1,1,0.74,0.697,0.66,0.2537,286
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,22,0,5,1,1,0.72,0.697,0.74,0.2836,218
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,5786,3,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,192
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836,180
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239,116
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,2,0,6,0,3,0.64,0.5909,0.78,0.194,85
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,21
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,10
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,11
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,23
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,62
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,162
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.194,271
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,407
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,11,0,6,0,1,0.74,0.697,0.66,0.1642,499
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,546
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,569
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,538
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,562
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985,531
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,17,0,6,0,3,0.74,0.697,0.66,0.3582,512
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,18,0,6,0,2,0.7,0.6667,0.74,0.2985,300
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,275
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,20,0,6,0,3,0.66,0.5909,0.89,0.4179,160
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642,128
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,22,0,6,0,2,0.66,0.5909,0.89,0.1642,168
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,3,1,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642,163
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,0,0,0,0,2,0.64,0.6061,0.73,0.1343,120
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,113
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,2,0,0,0,1,0.64,0.6061,0.69,0.1343,86
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,3,0,0,0,1,0.62,0.5909,0.73,0.0896,48
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,4,0,0,0,1,0.64,0.6061,0.69,0.0896,10
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,5,0,0,0,1,0.64,0.6212,0.61,0.194,10
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,6,0,0,0,1,0.64,0.6061,0.65,0.1642,16
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,7,0,0,0,1,0.64,0.6061,0.65,0.1343,39
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,8,0,0,0,1,0.66,0.6212,0.54,0.2239,119
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,9,0,0,0,1,0.7,0.6515,0.48,0.2239,217
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642,328
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642,449
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,12,0,0,0,1,0.74,0.6667,0.42,0.194,505
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,13,0,0,0,1,0.78,0.697,0.4,0.0,543
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,14,0,0,0,1,0.76,0.6818,0.4,0.194,579
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,15,0,0,0,1,0.76,0.6818,0.4,0.1343,577
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,16,0,0,0,1,0.76,0.6818,0.4,0.1045,513
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,17,0,0,0,1,0.8,0.697,0.33,0.0,505
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045,491
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,19,0,0,0,1,0.74,0.6515,0.4,0.1343,465
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,20,0,0,0,1,0.72,0.6515,0.45,0.0,300
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,21,0,0,0,1,0.72,0.6667,0.51,0.0896,220
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343,181
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,3,1,8,23,0,0,0,1,0.68,0.6364,0.61,0.0,110
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,0,0,1,1,1,0.66,0.6212,0.65,0.1045,47
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,1,0,1,1,1,0.66,0.6212,0.65,0.0896,14
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,2,0,1,1,1,0.64,0.6061,0.69,0.1045,9
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,3,0,1,1,1,0.64,0.6061,0.69,0.0,6
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045,11
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,5,0,1,1,1,0.64,0.6061,0.69,0.1045,36
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,6,0,1,1,1,0.62,0.5909,0.73,0.0896,159
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343,436
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,673
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,9,0,1,1,2,0.74,0.6667,0.45,0.0,305
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,10,0,1,1,2,0.76,0.6818,0.4,0.0,199
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,11,0,1,1,1,0.76,0.6818,0.4,0.0896,245
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,12,0,1,1,1,0.78,0.697,0.4,0.194,276
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,13,0,1,1,1,0.78,0.697,0.4,0.1642,254
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,14,0,1,1,1,0.8,0.697,0.33,0.1045,248
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,15,0,1,1,1,0.82,0.7273,0.34,0.2239,274
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,464
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,17,0,1,1,1,0.8,0.7121,0.36,0.1642,818
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,18,0,1,1,1,0.76,0.697,0.52,0.2836,812
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642,555
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,20,0,1,1,1,0.74,0.6818,0.62,0.2239,432
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,21,0,1,1,1,0.72,0.6818,0.66,0.194,290
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,22,0,1,1,1,0.72,0.6818,0.62,0.3284,192
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,3,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,128
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239,60
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537,27
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,2,0,2,1,2,0.68,0.6364,0.83,0.194,11
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,3,0,2,1,2,0.68,0.6364,0.83,0.194,3
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,4,0,2,1,2,0.68,0.6364,0.83,0.194,5
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,5,0,2,1,2,0.68,0.6364,0.89,0.194,36
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,6,0,2,1,3,0.64,0.5758,0.83,0.194,64
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.0896,179
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,8,0,2,1,2,0.66,0.5909,0.89,0.0896,618
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.0,402
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,10,0,2,1,1,0.7,0.6667,0.79,0.1045,208
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,11,0,2,1,1,0.74,0.6818,0.62,0.0,196
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,12,0,2,1,1,0.78,0.7121,0.49,0.1343,300
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,13,0,2,1,1,0.8,0.7273,0.46,0.0896,286
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,14,0,2,1,1,0.82,0.7424,0.41,0.2239,255
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,15,0,2,1,1,0.82,0.7576,0.46,0.2239,283
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,16,0,2,1,1,0.82,0.7424,0.43,0.2239,458
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,17,0,2,1,3,0.76,0.7273,0.66,0.2537,812
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,18,0,2,1,1,0.76,0.7121,0.62,0.2836,854
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,19,0,2,1,1,0.76,0.7273,0.66,0.194,627
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,20,0,2,1,1,0.74,0.7121,0.74,0.2239,436
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,21,0,2,1,1,0.74,0.6818,0.62,0.2239,308
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,22,0,2,1,1,0.72,0.6818,0.66,0.0896,189
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,3,1,8,23,0,2,1,1,0.72,0.6818,0.66,0.1642,167
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,0,0,3,1,1,0.7,0.6515,0.61,0.194,60
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,1,0,3,1,1,0.7,0.6515,0.61,0.0,37
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,2,0,3,1,1,0.68,0.6364,0.65,0.0,8
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,3,0,3,1,1,0.66,0.6212,0.74,0.1045,11
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,4,0,3,1,1,0.64,0.5758,0.83,0.1045,4
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,5,0,3,1,1,0.64,0.5909,0.78,0.1045,39
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1045,172
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,7,0,3,1,2,0.66,0.6212,0.69,0.194,492
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,8,0,3,1,2,0.7,0.6515,0.65,0.2836,682
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,9,0,3,1,2,0.72,0.6818,0.62,0.194,367
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,10,0,3,1,2,0.72,0.6818,0.62,0.194,233
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,11,0,3,1,2,0.74,0.6818,0.58,0.194,235
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,12,0,3,1,1,0.74,0.6818,0.55,0.2239,307
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,13,0,3,1,2,0.78,0.7121,0.49,0.194,294
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,14,0,3,1,2,0.76,0.697,0.52,0.2985,255
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,15,0,3,1,1,0.76,0.697,0.52,0.2537,266
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.194,431
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,17,0,3,1,1,0.74,0.6818,0.55,0.2836,851
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,18,0,3,1,1,0.74,0.6667,0.51,0.2239,848
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,649
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,427
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,21,0,3,1,1,0.7,0.6515,0.61,0.194,315
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,22,0,3,1,1,0.7,0.6515,0.61,0.1642,226
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,3,1,8,23,0,3,1,1,0.68,0.6364,0.65,0.1045,138
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,0,0,4,1,1,0.66,0.6212,0.69,0.0,76
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,1,0,4,1,1,0.64,0.6061,0.73,0.0,21
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,2,0,4,1,1,0.64,0.6061,0.69,0.194,15
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537,4
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.2239,5
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,37
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,6,0,4,1,1,0.6,0.5758,0.78,0.1642,165
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,7,0,4,1,1,0.64,0.6061,0.69,0.2239,464
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,8,0,4,1,1,0.68,0.6364,0.61,0.194,682
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,9,0,4,1,1,0.72,0.6667,0.54,0.1045,337
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,10,0,4,1,1,0.74,0.6667,0.48,0.1343,199
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,11,0,4,1,1,0.76,0.6667,0.37,0.0896,274
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,12,0,4,1,1,0.8,0.697,0.33,0.1045,343
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,13,0,4,1,1,0.8,0.697,0.31,0.2239,300
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,14,0,4,1,1,0.82,0.7121,0.32,0.0,248
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,15,0,4,1,1,0.8,0.697,0.33,0.2537,260
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,16,0,4,1,1,0.82,0.7121,0.32,0.2239,419
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.194,897
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,18,0,4,1,1,0.8,0.7121,0.36,0.0,832
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,19,0,4,1,1,0.76,0.6818,0.4,0.1045,677
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,20,0,4,1,1,0.76,0.6818,0.4,0.0896,514
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,21,0,4,1,1,0.74,0.6667,0.48,0.194,356
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,22,0,4,1,1,0.72,0.6667,0.51,0.1642,254
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,3,1,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,226
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,0,0,5,1,1,0.68,0.2424,0.57,0.1642,88
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,54
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,2,0,5,1,1,0.66,0.2424,0.61,0.1343,19
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,3,0,5,1,1,0.64,0.2424,0.65,0.1045,6
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,4,0,5,1,1,0.64,0.2424,0.73,0.1642,9
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,5,0,5,1,1,0.64,0.2424,0.73,0.1045,36
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,6,0,5,1,1,0.62,0.2424,0.78,0.1343,157
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,7,0,5,1,1,0.64,0.2424,0.73,0.1045,379
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,8,0,5,1,1,0.68,0.2424,0.65,0.1343,668
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,3,1,8,9,0,5,1,1,0.7,0.2424,0.58,0.1045,378
